shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
Verde_vuelta,41.62188, -4.80565,724
Verde_vuelta,41.62167, -4.80604,725
Verde_vuelta,41.62148, -4.80639,726
Verde_vuelta,41.62146, -4.80643,727
Verde_vuelta,41.62139, -4.80654,728
Verde_vuelta,41.62133, -4.80665,729
Verde_vuelta,41.62123, -4.80683,730
Verde_vuelta,41.62069, -4.80774,731
Verde_vuelta,41.62056, -4.80798,732
Verde_vuelta,41.62037, -4.8083,733
Verde_vuelta,41.62038, -4.80831,734
Verde_vuelta,41.62039, -4.80831,735
Verde_vuelta,41.62039, -4.80833,736
Verde_vuelta,41.6204, -4.80833,737
Verde_vuelta,41.6204, -4.80835,738
Verde_vuelta,41.62041, -4.80836,739
Verde_vuelta,41.62041, -4.80837,740
Verde_vuelta,41.62042, -4.80838,741
Verde_vuelta,41.62042, -4.80839,742
Verde_vuelta,41.62043, -4.8084,743
Verde_vuelta,41.62043, -4.80842,744
Verde_vuelta,41.62043, -4.80843,745
Verde_vuelta,41.62043, -4.80844,746
Verde_vuelta,41.62043, -4.80845,747
Verde_vuelta,41.62043, -4.80847,748
Verde_vuelta,41.62043, -4.80848,749
Verde_vuelta,41.62043, -4.80849,750
Verde_vuelta,41.62043, -4.80851,751
Verde_vuelta,41.62043, -4.80852,752
Verde_vuelta,41.62042, -4.80853,753
Verde_vuelta,41.62042, -4.80854,754
Verde_vuelta,41.62042, -4.80855,755
Verde_vuelta,41.62041, -4.80857,756
Verde_vuelta,41.6204, -4.80858,757
Verde_vuelta,41.6204, -4.80859,758
Verde_vuelta,41.62039, -4.8086,759
Verde_vuelta,41.62039, -4.80861,760
Verde_vuelta,41.62038, -4.80862,761
Verde_vuelta,41.62037, -4.80862,762
Verde_vuelta,41.62036, -4.80863,763
Verde_vuelta,41.62036, -4.80864,764
Verde_vuelta,41.62035, -4.80864,765
Verde_vuelta,41.62034, -4.80865,766
Verde_vuelta,41.62033, -4.80865,767
Verde_vuelta,41.62032, -4.80866,768
Verde_vuelta,41.62031, -4.80866,769
Verde_vuelta,41.6203, -4.80866,770
Verde_vuelta,41.62029, -4.80866,771
Verde_vuelta,41.62028, -4.80866,772
Verde_vuelta,41.62027, -4.80866,773
Verde_vuelta,41.62026, -4.80866,774
Verde_vuelta,41.62025, -4.80866,775
Verde_vuelta,41.62024, -4.80865,776
Verde_vuelta,41.62023, -4.80865,777
Verde_vuelta,41.62022, -4.80864,778
Verde_vuelta,41.62021, -4.80864,779
Verde_vuelta,41.6202, -4.80863,780
Verde_vuelta,41.6202, -4.80862,781
Verde_vuelta,41.62019, -4.80861,782
Verde_vuelta,41.62004, -4.80888,783
Verde_vuelta,41.61947, -4.80988,784
Verde_vuelta,41.61924, -4.81029,785
Verde_vuelta,41.61909, -4.81056,786
Verde_vuelta,41.61856, -4.81153,787
Verde_vuelta,41.61857, -4.81154,788
Verde_vuelta,41.61858, -4.81155,789
Verde_vuelta,41.61858, -4.81156,790
Verde_vuelta,41.61859, -4.81157,791
Verde_vuelta,41.6186, -4.81158,792
Verde_vuelta,41.61861, -4.8116,793
Verde_vuelta,41.61862, -4.81162,794
Verde_vuelta,41.61862, -4.81163,795
Verde_vuelta,41.61863, -4.81164,796
Verde_vuelta,41.61863, -4.81166,797
Verde_vuelta,41.61863, -4.81167,798
Verde_vuelta,41.61864, -4.81169,799
Verde_vuelta,41.61864, -4.8117,800
Verde_vuelta,41.61864, -4.81171,801
Verde_vuelta,41.61864, -4.81173,802
Verde_vuelta,41.61864, -4.81175,803
Verde_vuelta,41.61864, -4.81176,804
Verde_vuelta,41.61864, -4.81177,805
Verde_vuelta,41.61863, -4.81179,806
Verde_vuelta,41.61863, -4.8118,807
Verde_vuelta,41.61863, -4.81182,808
Verde_vuelta,41.61862, -4.81183,809
Verde_vuelta,41.61862, -4.81185,810
Verde_vuelta,41.61861, -4.81186,811
Verde_vuelta,41.6186, -4.81187,812
Verde_vuelta,41.6186, -4.81188,813
Verde_vuelta,41.61859, -4.81189,814
Verde_vuelta,41.61858, -4.81191,815
Verde_vuelta,41.61857, -4.81191,816
Verde_vuelta,41.61856, -4.81192,817
Verde_vuelta,41.61855, -4.81193,818
Verde_vuelta,41.61854, -4.81194,819
Verde_vuelta,41.61853, -4.81195,820
Verde_vuelta,41.61851, -4.81195,821
Verde_vuelta,41.6185, -4.81196,822
Verde_vuelta,41.61849, -4.81196,823
Verde_vuelta,41.61847, -4.81196,824
Verde_vuelta,41.61846, -4.81197,825
Verde_vuelta,41.61845, -4.81196,826
Verde_vuelta,41.61843, -4.81196,827
Verde_vuelta,41.61842, -4.81196,828
Verde_vuelta,41.61841, -4.81195,829
Verde_vuelta,41.6184, -4.81195,830
Verde_vuelta,41.61839, -4.81194,831
Verde_vuelta,41.61837, -4.81193,832
Verde_vuelta,41.61836, -4.81193,833
Verde_vuelta,41.61835, -4.81191,834
Verde_vuelta,41.61828, -4.81205,835
Verde_vuelta,41.61814, -4.8123,836
Verde_vuelta,41.61808, -4.81245,837
Verde_vuelta,41.61806, -4.81277,838
Verde_vuelta,41.61807, -4.81279,839
Verde_vuelta,41.61807, -4.81281,840
Verde_vuelta,41.61808, -4.81282,841
Verde_vuelta,41.61808, -4.81284,842
Verde_vuelta,41.61808, -4.81286,843
Verde_vuelta,41.61808, -4.81288,844
Verde_vuelta,41.61808, -4.81289,845
Verde_vuelta,41.61808, -4.81291,846
Verde_vuelta,41.61808, -4.81293,847
Verde_vuelta,41.61807, -4.81294,848
Verde_vuelta,41.61807, -4.81296,849
Verde_vuelta,41.61806, -4.81298,850
Verde_vuelta,41.61806, -4.81299,851
Verde_vuelta,41.61805, -4.81301,852
Verde_vuelta,41.61804, -4.81302,853
Verde_vuelta,41.61803, -4.81304,854
Verde_vuelta,41.61803, -4.81305,855
Verde_vuelta,41.61802, -4.81306,856
Verde_vuelta,41.61801, -4.81307,857
Verde_vuelta,41.61799, -4.81308,858
Verde_vuelta,41.61798, -4.81308,859
Verde_vuelta,41.61797, -4.81309,860
Verde_vuelta,41.61796, -4.8131,861
Verde_vuelta,41.61795, -4.8131,862
Verde_vuelta,41.61793, -4.81311,863
Verde_vuelta,41.61791, -4.81311,864
Verde_vuelta,41.6179, -4.81311,865
Verde_vuelta,41.61789, -4.8131,866
Verde_vuelta,41.61787, -4.8131,867
Verde_vuelta,41.61786, -4.8131,868
Verde_vuelta,41.61785, -4.81309,869
Verde_vuelta,41.61784, -4.81308,870
Verde_vuelta,41.61783, -4.81308,871
Verde_vuelta,41.61781, -4.81307,872
Verde_vuelta,41.61779, -4.81305,873
Verde_vuelta,41.61778, -4.81303,874
Verde_vuelta,41.61777, -4.81301,875
Verde_vuelta,41.61777, -4.813,876
Verde_vuelta,41.61776, -4.81298,877
Verde_vuelta,41.61775, -4.81297,878
Verde_vuelta,41.61775, -4.81295,879
Verde_vuelta,41.61774, -4.81293,880
Verde_vuelta,41.61774, -4.81292,881
Verde_vuelta,41.61774, -4.81289,882
Verde_vuelta,41.61774, -4.81287,883
Verde_vuelta,41.61774, -4.81286,884
Verde_vuelta,41.61774, -4.81284,885
Verde_vuelta,41.61774, -4.81282,886
Verde_vuelta,41.61775, -4.81281,887
Verde_vuelta,41.61775, -4.81279,888
Verde_vuelta,41.61776, -4.81277,889
Verde_vuelta,41.6177, -4.81251,890
Verde_vuelta,41.6177, -4.8125,891
Verde_vuelta,41.61764, -4.81227,892
Verde_vuelta,41.61763, -4.81224,893
Verde_vuelta,41.61756, -4.81205,894
Verde_vuelta,41.61749, -4.81183,895
Verde_vuelta,41.6172, -4.81095,896
Verde_vuelta,41.61665, -4.80938,897
Verde_vuelta,41.61656, -4.80913,898
Verde_vuelta,41.61641, -4.8087,899
Verde_vuelta,41.61622, -4.80813,900
Verde_vuelta,41.61591, -4.80715,901
Verde_vuelta,41.61558, -4.80612,902
Verde_vuelta,41.61547, -4.80579,903
Verde_vuelta,41.61547, -4.80578,904
Verde_vuelta,41.61536, -4.80549,905
Verde_vuelta,41.6153, -4.80536,906
Verde_vuelta,41.61522, -4.80524,907
Verde_vuelta,41.61514, -4.80526,908
Verde_vuelta,41.61508, -4.80527,909
Verde_vuelta,41.61503, -4.80526,910
Verde_vuelta,41.61498, -4.80524,911
Verde_vuelta,41.61493, -4.80521,912
Verde_vuelta,41.61489, -4.80518,913
Verde_vuelta,41.61489, -4.80517,914
Verde_vuelta,41.61485, -4.80513,915
Verde_vuelta,41.61481, -4.80507,916
Verde_vuelta,41.61479, -4.80501,917
Verde_vuelta,41.61477, -4.80495,918
Verde_vuelta,41.61476, -4.80488,919
Verde_vuelta,41.61475, -4.80481,920
Verde_vuelta,41.61475, -4.80474,921
Verde_vuelta,41.61477, -4.80467,922
Verde_vuelta,41.61479, -4.8046,923
Verde_vuelta,41.61481, -4.80454,924
Verde_vuelta,41.61482, -4.80453,925
Verde_vuelta,41.6148, -4.80442,926
Verde_vuelta,41.6148, -4.80438,927
Verde_vuelta,41.61479, -4.80434,928
Verde_vuelta,41.61477, -4.80428,929
Verde_vuelta,41.61474, -4.80421,930
Verde_vuelta,41.6147, -4.80414,931
Verde_vuelta,41.61466, -4.80406,932
Verde_vuelta,41.61458, -4.80396,933
Verde_vuelta,41.61442, -4.80374,934
Verde_vuelta,41.6144, -4.80371,935
Verde_vuelta,41.61429, -4.80357,936
Verde_vuelta,41.61416, -4.8034,937
Verde_vuelta,41.61402, -4.80323,938
Verde_vuelta,41.61378, -4.8029,939
Verde_vuelta,41.61356, -4.8026,940
Verde_vuelta,41.61334, -4.80228,941
Verde_vuelta,41.61328, -4.80219,942
Verde_vuelta,41.61328, -4.80218,943
Verde_vuelta,41.61323, -4.80209,944
Verde_vuelta,41.61318, -4.80201,945
Verde_vuelta,41.61318, -4.802,946
Verde_vuelta,41.61314, -4.8019,947
Verde_vuelta,41.61309, -4.80179,948
Verde_vuelta,41.61303, -4.80165,949
Verde_vuelta,41.61291, -4.80137,950
Verde_vuelta,41.61281, -4.80112,951
Verde_vuelta,41.61274, -4.80095,952
Verde_vuelta,41.61272, -4.80091,953
Verde_vuelta,41.61268, -4.8008,954
Verde_vuelta,41.61267, -4.80073,955
Verde_vuelta,41.61265, -4.80068,956
Verde_vuelta,41.61258, -4.80027,957
Verde_vuelta,41.61255, -4.80024,958
Verde_vuelta,41.61254, -4.80021,959
Verde_vuelta,41.61252, -4.80018,960
Verde_vuelta,41.61251, -4.80015,961
Verde_vuelta,41.61249, -4.80011,962
Verde_vuelta,41.61249, -4.80008,963
Verde_vuelta,41.61248, -4.80004,964
Verde_vuelta,41.61248, -4.8,965
Verde_vuelta,41.61248, -4.79997,966
Verde_vuelta,41.61249, -4.79993,967
Verde_vuelta,41.61249, -4.79989,968
Verde_vuelta,41.6125, -4.79986,969
Verde_vuelta,41.61252, -4.79983,970
Verde_vuelta,41.61255, -4.79977,971
Verde_vuelta,41.61257, -4.79959,972
Verde_vuelta,41.6126, -4.79946,973
Verde_vuelta,41.61261, -4.79942,974
Verde_vuelta,41.61262, -4.79937,975
Verde_vuelta,41.61265, -4.79929,976
Verde_vuelta,41.6127, -4.79921,977
Verde_vuelta,41.61307, -4.79847,978
Verde_vuelta,41.61308, -4.79846,979
Verde_vuelta,41.61346, -4.79768,980
Verde_vuelta,41.61347, -4.79766,981
Verde_vuelta,41.61362, -4.79738,982
Verde_vuelta,41.61371, -4.79717,983
Verde_vuelta,41.61374, -4.79707,984
Verde_vuelta,41.61376, -4.79701,985
Verde_vuelta,41.61377, -4.79694,986
Verde_vuelta,41.61378, -4.7969,987
Verde_vuelta,41.61379, -4.79679,988
Verde_vuelta,41.61378, -4.7967,989
Verde_vuelta,41.61378, -4.79659,990
Verde_vuelta,41.61376, -4.79651,991
Verde_vuelta,41.61374, -4.79642,992
Verde_vuelta,41.61372, -4.79638,993
Verde_vuelta,41.61367, -4.79629,994
Verde_vuelta,41.61362, -4.79621,995
Verde_vuelta,41.6136, -4.79619,996
Verde_vuelta,41.61358, -4.79615,997
Verde_vuelta,41.61351, -4.79606,998
Verde_vuelta,41.61331, -4.79586,999
Verde_vuelta,41.61317, -4.79573,1000
Verde_vuelta,41.61313, -4.79569,1001
Verde_vuelta,41.61292, -4.79551,1002
Verde_vuelta,41.61283, -4.79544,1003
Verde_vuelta,41.61276, -4.79538,1004
Verde_vuelta,41.61267, -4.79531,1005
Verde_vuelta,41.6126, -4.79525,1006
Verde_vuelta,41.61244, -4.7951,1007
Verde_vuelta,41.61233, -4.795,1008
Verde_vuelta,41.61226, -4.79497,1009
Verde_vuelta,41.6121, -4.79483,1010
Verde_vuelta,41.61204, -4.79475,1011
Verde_vuelta,41.61203, -4.79475,1012
Verde_vuelta,41.61202, -4.79475,1013
Verde_vuelta,41.61201, -4.79475,1014
Verde_vuelta,41.612, -4.79475,1015
Verde_vuelta,41.61199, -4.79474,1016
Verde_vuelta,41.61198, -4.79473,1017
Verde_vuelta,41.61197, -4.79472,1018
Verde_vuelta,41.61172, -4.79468,1019
Verde_vuelta,41.61162, -4.79468,1020
Verde_vuelta,41.61159, -4.79469,1021
Verde_vuelta,41.61151, -4.79471,1022
Verde_vuelta,41.61145, -4.79474,1023
Verde_vuelta,41.61143, -4.79475,1024
Verde_vuelta,41.61139, -4.79477,1025
Verde_vuelta,41.61135, -4.7948,1026
Verde_vuelta,41.6113, -4.79484,1027
Verde_vuelta,41.61125, -4.79488,1028
Verde_vuelta,41.6112, -4.79492,1029
Verde_vuelta,41.61116, -4.79498,1030
Verde_vuelta,41.61111, -4.79504,1031
Verde_vuelta,41.61108, -4.79509,1032
Verde_vuelta,41.61108, -4.7951,1033
Verde_vuelta,41.61104, -4.79517,1034
Verde_vuelta,41.61101, -4.79524,1035
Verde_vuelta,41.61099, -4.7953,1036
Verde_vuelta,41.61096, -4.79539,1037
Verde_vuelta,41.61094, -4.79548,1038
Verde_vuelta,41.61093, -4.79556,1039
Verde_vuelta,41.61092, -4.79565,1040
Verde_vuelta,41.61092, -4.79574,1041
Verde_vuelta,41.61092, -4.79584,1042
Verde_vuelta,41.61094, -4.79593,1043
Verde_vuelta,41.61095, -4.79602,1044
Verde_vuelta,41.61097, -4.79609,1045
Verde_vuelta,41.61101, -4.79624,1046
Verde_vuelta,41.61109, -4.79647,1047
Verde_vuelta,41.61118, -4.79679,1048
Verde_vuelta,41.61121, -4.79688,1049
Verde_vuelta,41.61122, -4.79687,1050
Verde_vuelta,41.61123, -4.79687,1051
Verde_vuelta,41.61123, -4.79686,1052
Verde_vuelta,41.61124, -4.79686,1053
Verde_vuelta,41.61125, -4.79685,1054
Verde_vuelta,41.61126, -4.79685,1055
Verde_vuelta,41.61127, -4.79685,1056
Verde_vuelta,41.61128, -4.79685,1057
Verde_vuelta,41.61128, -4.79684,1058
Verde_vuelta,41.61129, -4.79684,1059
Verde_vuelta,41.6113, -4.79685,1060
Verde_vuelta,41.61131, -4.79685,1061
Verde_vuelta,41.61132, -4.79685,1062
Verde_vuelta,41.61132, -4.79686,1063
Verde_vuelta,41.61133, -4.79686,1064
Verde_vuelta,41.61134, -4.79686,1065
Verde_vuelta,41.61134, -4.79687,1066
Verde_vuelta,41.61135, -4.79687,1067
Verde_vuelta,41.61135, -4.79688,1068
Verde_vuelta,41.61136, -4.79688,1069
Verde_vuelta,41.61136, -4.79689,1070
Verde_vuelta,41.61137, -4.79689,1071
Verde_vuelta,41.61137, -4.7969,1072
Verde_vuelta,41.61137, -4.79691,1073
Verde_vuelta,41.61138, -4.79692,1074
Verde_vuelta,41.61138, -4.79693,1075
Verde_vuelta,41.61138, -4.79694,1076
Verde_vuelta,41.61139, -4.79695,1077
Verde_vuelta,41.61139, -4.79696,1078
Verde_vuelta,41.61139, -4.79697,1079
Verde_vuelta,41.61139, -4.79698,1080
Verde_vuelta,41.61139, -4.79699,1081
Verde_vuelta,41.61139, -4.797,1082
Verde_vuelta,41.61139, -4.79701,1083
Verde_vuelta,41.61139, -4.79702,1084
Verde_vuelta,41.61139, -4.79703,1085
Verde_vuelta,41.61138, -4.79703,1086
Verde_vuelta,41.61138, -4.79704,1087
Verde_vuelta,41.61138, -4.79705,1088
Verde_vuelta,41.61138, -4.79706,1089
Verde_vuelta,41.61137, -4.79706,1090
Verde_vuelta,41.61137, -4.79707,1091
Verde_vuelta,41.61137, -4.79708,1092
Verde_vuelta,41.61136, -4.79708,1093
Verde_vuelta,41.61136, -4.79709,1094
Verde_vuelta,41.61135, -4.79709,1095
Verde_vuelta,41.61135, -4.7971,1096
Verde_vuelta,41.61134, -4.79711,1097
Verde_vuelta,41.61133, -4.79712,1098
Verde_vuelta,41.61132, -4.79712,1099
Verde_vuelta,41.61131, -4.79712,1100
Verde_vuelta,41.61131, -4.79713,1101
Verde_vuelta,41.6113, -4.79713,1102
Verde_vuelta,41.61129, -4.79713,1103
Verde_vuelta,41.61128, -4.79713,1104
Verde_vuelta,41.61127, -4.79713,1105
Verde_vuelta,41.61126, -4.79713,1106
Verde_vuelta,41.61126, -4.79712,1107
Verde_vuelta,41.61125, -4.79712,1108
Verde_vuelta,41.61124, -4.79712,1109
Verde_vuelta,41.61123, -4.79711,1110
Verde_vuelta,41.61122, -4.79711,1111
Verde_vuelta,41.61122, -4.7971,1112
Verde_vuelta,41.61121, -4.79709,1113
Verde_vuelta,41.61117, -4.79711,1114
Verde_vuelta,41.61121, -4.79709,1115
Verde_vuelta,41.61121, -4.79708,1116
Verde_vuelta,41.6112, -4.79708,1117
Verde_vuelta,41.6112, -4.79707,1118
Verde_vuelta,41.61119, -4.79706,1119
Verde_vuelta,41.61119, -4.79705,1120
Verde_vuelta,41.61119, -4.79704,1121
Verde_vuelta,41.61118, -4.79704,1122
Verde_vuelta,41.61118, -4.79703,1123
Verde_vuelta,41.61118, -4.79702,1124
Verde_vuelta,41.61118, -4.79701,1125
Verde_vuelta,41.61118, -4.797,1126
Verde_vuelta,41.61118, -4.79699,1127
Verde_vuelta,41.61118, -4.79698,1128
Verde_vuelta,41.61118, -4.79697,1129
Verde_vuelta,41.61118, -4.79696,1130
Verde_vuelta,41.61118, -4.79695,1131
Verde_vuelta,41.61118, -4.79694,1132
Verde_vuelta,41.61119, -4.79693,1133
Verde_vuelta,41.61119, -4.79692,1134
Verde_vuelta,41.61119, -4.79691,1135
Verde_vuelta,41.6112, -4.79691,1136
Verde_vuelta,41.6112, -4.7969,1137
Verde_vuelta,41.6112, -4.79689,1138
Verde_vuelta,41.61121, -4.79689,1139
Verde_vuelta,41.61121, -4.79688,1140
Verde_vuelta,41.61118, -4.79679,1141
Verde_vuelta,41.61109, -4.79647,1142
Verde_vuelta,41.61101, -4.79624,1143
Verde_vuelta,41.61097, -4.79609,1144
Verde_vuelta,41.61095, -4.79602,1145
Verde_vuelta,41.61094, -4.79593,1146
Verde_vuelta,41.61092, -4.79584,1147
Verde_vuelta,41.61092, -4.79574,1148
Verde_vuelta,41.61092, -4.79565,1149
Verde_vuelta,41.61093, -4.79556,1150
Verde_vuelta,41.61094, -4.79548,1151
Verde_vuelta,41.61096, -4.79539,1152
Verde_vuelta,41.61099, -4.7953,1153
Verde_vuelta,41.61101, -4.79524,1154
Verde_vuelta,41.61104, -4.79517,1155
Verde_vuelta,41.61108, -4.7951,1156
Verde_vuelta,41.61108, -4.79509,1157
Verde_vuelta,41.61111, -4.79504,1158
Verde_vuelta,41.61116, -4.79498,1159
Verde_vuelta,41.6112, -4.79492,1160
Verde_vuelta,41.61125, -4.79488,1161
Verde_vuelta,41.6113, -4.79484,1162
Verde_vuelta,41.61135, -4.7948,1163
Verde_vuelta,41.61139, -4.79477,1164
Verde_vuelta,41.61143, -4.79475,1165
Verde_vuelta,41.61145, -4.79474,1166
Verde_vuelta,41.61151, -4.79471,1167
Verde_vuelta,41.61159, -4.79469,1168
Verde_vuelta,41.61162, -4.79468,1169
Verde_vuelta,41.61164, -4.79461,1170
Verde_vuelta,41.61165, -4.79457,1171
Verde_vuelta,41.61166, -4.79454,1172
Verde_vuelta,41.61166, -4.79451,1173
Verde_vuelta,41.61166, -4.79448,1174
Verde_vuelta,41.61165, -4.79437,1175
Verde_vuelta,41.61158, -4.79434,1176
Verde_vuelta,41.61151, -4.7943,1177
Verde_vuelta,41.61142, -4.79423,1178
Verde_vuelta,41.61136, -4.79418,1179
Verde_vuelta,41.61127, -4.79409,1180
Verde_vuelta,41.61126, -4.7941,1181
Verde_vuelta,41.61124, -4.79411,1182
Verde_vuelta,41.61123, -4.79411,1183
Verde_vuelta,41.61122, -4.79412,1184
Verde_vuelta,41.61121, -4.79412,1185
Verde_vuelta,41.6112, -4.79412,1186
Verde_vuelta,41.61118, -4.79412,1187
Verde_vuelta,41.61117, -4.79412,1188
Verde_vuelta,41.61116, -4.79412,1189
Verde_vuelta,41.61115, -4.79412,1190
Verde_vuelta,41.61113, -4.79411,1191
Verde_vuelta,41.61112, -4.79411,1192
Verde_vuelta,41.61111, -4.7941,1193
Verde_vuelta,41.6111, -4.79409,1194
Verde_vuelta,41.61109, -4.79408,1195
Verde_vuelta,41.61108, -4.79407,1196
Verde_vuelta,41.61107, -4.79406,1197
Verde_vuelta,41.61106, -4.79405,1198
Verde_vuelta,41.61105, -4.79404,1199
Verde_vuelta,41.61105, -4.79403,1200
Verde_vuelta,41.61104, -4.79401,1201
Verde_vuelta,41.61103, -4.794,1202
Verde_vuelta,41.61103, -4.79398,1203
Verde_vuelta,41.61102, -4.79396,1204
Verde_vuelta,41.61102, -4.79395,1205
Verde_vuelta,41.61102, -4.79393,1206
Verde_vuelta,41.61102, -4.79391,1207
Verde_vuelta,41.61102, -4.7939,1208
Verde_vuelta,41.61102, -4.79388,1209
Verde_vuelta,41.61102, -4.79386,1210
Verde_vuelta,41.61102, -4.79385,1211
Verde_vuelta,41.61102, -4.79383,1212
Verde_vuelta,41.61103, -4.79382,1213
Verde_vuelta,41.61103, -4.7938,1214
Verde_vuelta,41.61104, -4.79379,1215
Verde_vuelta,41.61104, -4.79377,1216
Verde_vuelta,41.61105, -4.79376,1217
Verde_vuelta,41.61106, -4.79375,1218
Verde_vuelta,41.61107, -4.79373,1219
Verde_vuelta,41.61108, -4.79372,1220
Verde_vuelta,41.61109, -4.79371,1221
Verde_vuelta,41.6111, -4.7937,1222
Verde_vuelta,41.61111, -4.7937,1223
Verde_vuelta,41.61112, -4.79369,1224
Verde_vuelta,41.61111, -4.79352,1225
Verde_vuelta,41.61109, -4.79328,1226
Verde_vuelta,41.61105, -4.79256,1227
Verde_vuelta,41.61103, -4.79232,1228
Verde_vuelta,41.61101, -4.79232,1229
Verde_vuelta,41.611, -4.79232,1230
Verde_vuelta,41.61098, -4.79231,1231
Verde_vuelta,41.61097, -4.79231,1232
Verde_vuelta,41.61095, -4.7923,1233
Verde_vuelta,41.61094, -4.7923,1234
Verde_vuelta,41.61092, -4.79229,1235
Verde_vuelta,41.61091, -4.79228,1236
Verde_vuelta,41.6109, -4.79226,1237
Verde_vuelta,41.61089, -4.79225,1238
Verde_vuelta,41.61087, -4.79223,1239
Verde_vuelta,41.61086, -4.79222,1240
Verde_vuelta,41.61086, -4.7922,1241
Verde_vuelta,41.61085, -4.79218,1242
Verde_vuelta,41.61084, -4.79216,1243
Verde_vuelta,41.61084, -4.79214,1244
Verde_vuelta,41.61083, -4.79212,1245
Verde_vuelta,41.61083, -4.7921,1246
Verde_vuelta,41.61083, -4.79208,1247
Verde_vuelta,41.61083, -4.79206,1248
Verde_vuelta,41.61083, -4.79204,1249
Verde_vuelta,41.61083, -4.79201,1250
Verde_vuelta,41.61083, -4.79199,1251
Verde_vuelta,41.61084, -4.79197,1252
Verde_vuelta,41.61085, -4.79196,1253
Verde_vuelta,41.61085, -4.79194,1254
Verde_vuelta,41.61086, -4.79192,1255
Verde_vuelta,41.61087, -4.7919,1256
Verde_vuelta,41.61088, -4.79189,1257
Verde_vuelta,41.61089, -4.79187,1258
Verde_vuelta,41.61091, -4.79186,1259
Verde_vuelta,41.61092, -4.79185,1260
Verde_vuelta,41.61093, -4.79184,1261
Verde_vuelta,41.61095, -4.79183,1262
Verde_vuelta,41.61096, -4.79182,1263
Verde_vuelta,41.61098, -4.79182,1264
Verde_vuelta,41.61099, -4.79182,1265
Verde_vuelta,41.61101, -4.79182,1266
Verde_vuelta,41.61096, -4.79118,1267
Verde_vuelta,41.61095, -4.79094,1268
Verde_vuelta,41.61094, -4.79087,1269
Verde_vuelta,41.61094, -4.79082,1270
Verde_vuelta,41.61095, -4.79077,1271
Verde_vuelta,41.61097, -4.7907,1272
Verde_vuelta,41.61115, -4.79029,1273
Verde_vuelta,41.61142, -4.78968,1274
Verde_vuelta,41.61225, -4.7878,1275
Verde_vuelta,41.61235, -4.7876,1276
Verde_vuelta,41.61245, -4.78736,1277
Verde_vuelta,41.61245, -4.78735,1278
Verde_vuelta,41.6126, -4.787,1279
Verde_vuelta,41.61278, -4.78662,1280
Verde_vuelta,41.61279, -4.78659,1281
Verde_vuelta,41.61289, -4.78636,1282
Verde_vuelta,41.613, -4.78612,1283
Verde_vuelta,41.61302, -4.78609,1284
Verde_vuelta,41.61305, -4.78606,1285
Verde_vuelta,41.61311, -4.78599,1286
Verde_vuelta,41.61332, -4.78579,1287
Verde_vuelta,41.61349, -4.78564,1288
Verde_vuelta,41.61333, -4.7853,1289
Verde_vuelta,41.61304, -4.78469,1290
Verde_vuelta,41.61298, -4.78473,1291
Verde_vuelta,41.61297, -4.78474,1292
Verde_vuelta,41.61286, -4.78479,1293
Verde_vuelta,41.61281, -4.78482,1294
Verde_vuelta,41.61274, -4.78485,1295
Verde_vuelta,41.61265, -4.78484,1296
Verde_vuelta,41.61258, -4.78482,1297
Verde_vuelta,41.61255, -4.78481,1298
Verde_vuelta,41.61245, -4.78478,1299
Verde_vuelta,41.61243, -4.78478,1300
Verde_vuelta,41.61238, -4.78475,1301
Verde_vuelta,41.61237, -4.78475,1302
Verde_vuelta,41.61184, -4.78432,1303
Verde_vuelta,41.61194, -4.78408,1304
Verde_vuelta,41.61216, -4.78359,1305
Verde_vuelta,41.61219, -4.78354,1306
Verde_vuelta,41.61227, -4.78341,1307
Verde_vuelta,41.61235, -4.7833,1308
Verde_vuelta,41.61242, -4.78322,1309
Verde_vuelta,41.6125, -4.78313,1310
Verde_vuelta,41.61279, -4.78288,1311
Verde_vuelta,41.61293, -4.78277,1312
Verde_vuelta,41.61372, -4.78209,1313
Verde_vuelta,41.61433, -4.78158,1314
Verde_vuelta,41.61525, -4.78081,1315
Verde_vuelta,41.61603, -4.78017,1316
Verde_vuelta,41.61667, -4.77963,1317
Verde_vuelta,41.61686, -4.77947,1318
Verde_vuelta,41.61703, -4.77933,1319
Verde_vuelta,41.61717, -4.77922,1320
Verde_vuelta,41.61736, -4.77905,1321
Verde_vuelta,41.61739, -4.77903,1322
Verde_vuelta,41.61744, -4.77898,1323
Verde_vuelta,41.6175, -4.77893,1324
Verde_vuelta,41.61752, -4.77891,1325
Verde_vuelta,41.61759, -4.77882,1326
Verde_vuelta,41.61771, -4.77866,1327
Verde_vuelta,41.61772, -4.77865,1328
Verde_vuelta,41.61773, -4.77863,1329
Verde_vuelta,41.61777, -4.77857,1330
Verde_vuelta,41.61777, -4.77855,1331
Verde_vuelta,41.61778, -4.77852,1332
Verde_vuelta,41.6178, -4.77843,1333
Verde_vuelta,41.61781, -4.77842,1334
Verde_vuelta,41.61784, -4.7783,1335
Verde_vuelta,41.61787, -4.77823,1336
Verde_vuelta,41.61787, -4.77821,1337
Verde_vuelta,41.61794, -4.77798,1338
Verde_vuelta,41.61796, -4.77795,1339
Verde_vuelta,41.61806, -4.77763,1340
Verde_vuelta,41.61844, -4.77653,1341
Verde_vuelta,41.61853, -4.77627,1342
